text,label
Toyota Hilux DSL x Toyota Hil CTAP truck,vehicle
Mazda Bt.,vehicle
Company Pickup Leased Ford Ford F XL WD,vehicle
Ford Ranger XLT D Truck,vehicle
PU Colorado Chevrolet.,vehicle
Pump Misarded Save Swimming Pool CF Diana Aram,other
reel hose w pic hino graco,vehicle
Infusion pump BD Alaris GP,other
Hospitalization bed Paramount Bed CA,other
Ford F cc x Ford F,vehicle
Ball Valve Asahi,other
Multiparameter monitor EDAN IM,other
Air Extractor Baths Trane Incli SA,other
Caminhão GME Ford.,vehicle
Vital signs monitor EDAN MA,other
Crew Van Ford F,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Nissan Navara truck.,vehicle
Dell Clone Computer.,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
NISSAN NP SZJ COMAUT NISSAN NP,vehicle
Motion sensorBodega Honeywell is T,other
Ford Ford Ranger XLS X Truck,vehicle
Fguzn Gas Toyota Fgzn Fork,vehicle
Truck Ford Cargo E,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Vital Sign Monitor Nihon Kohden PVM,other
LG Computer Hewlett Packard HP EliteDesk G Small Form Factor,other
I Jeep Vitara Chevrolet Grand Vitara Sport AC P X TM,vehicle
Multiparameter Monitor Model Benevision N Mindray PMLS N,other
Kia Kia K.,vehicle
Truck Nissan Frontier White SFT Truck Nissan Frontier,vehicle
NISSAN NP DC LE WD D AUT,vehicle
Truck Nissan Cabstar.,vehicle
centrifugal pump,other
CPU Intel Core Quad Q GHz GB GB Ram GB Grav CD DVD,other
Automobile No Nissan Tsuru,vehicle
Pump Main Shirts CMQ WEG,other
I truck CD x Chevrolet D Max CRDI CD X TM Diesel,vehicle
Electric Toyota Grule N Toyota FBN,vehicle
Infusion pump MEDCAPTAIN MP,other
Company Pickup Leased Ford Ford F XL CC X,vehicle
Service Truck Ford F,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Manual Pump TERA PUMP TRDP,other
Truck Operations N Toyota Hilux,vehicle
Grula Toyota FGN Dispatch Toyota FGN,vehicle
L CD Truck X Chevrolet D Max CRDI STD CD X,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Company SUV Lease Chevrolet Tahoe X,vehicle
Computer SIMEHC Compugeo Simehc,other
Company Pickup Leased Ford Ford F X,vehicle
HINO HINE ELEVATOR OMCN M,vehicle
Computer Med Dell Dell Optiplex All In One,other
Truck Ford Ranger XLT x Ford Range CTAP truck,vehicle
Thermometer BTU.,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Cabin Electric Grua Toyota FBMT,vehicle
Computer Lab Dell Optiplex AIO,other
photoelectric detector System Sensor W B,other
Toyota Hi Lux Truck,vehicle
MVP Toyota Hilux.,vehicle
sevicol ltda chevrolet corsa,vehicle
motion sensor room,other
PC Samsung J.,other
Automobile Chevrolet Chevy Chevrolet,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
computer,other
Ford F w Flatbed Crane Ford F,vehicle
NISSAN NP NISSAN NP,vehicle
Infusion pump BD Alaris GP,other
Chevrolet Tahoe.,vehicle
ASN Chevrolet Sonic Orange,vehicle
Mazda Bt.,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
CPU Intel Core I Ghz GB of RAM DDR HD Conestao USB Cabinet Cooler Master Fonte AT,other
Truck Mazda Model BT D Truck Mazda Mode CTAP,vehicle
Automobile Chevrolet.,vehicle
Crew Van Ford F,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Germinaçao camera of semented Mangelsdorf Digital Microprocessada Cup Liters Bed,other
Company Pickup Leased Ford Ford F Lariat X,vehicle
Company Pickup Leased Ford Ford F XLT DC X,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Computer Dell Optiplex Aio I GB TB without optic WP National Uwncs,other
Hint Hint Truck Hino,vehicle
Ford Truck Cargo E,vehicle
l Truck cd x Chevrolet Luv D Max Diesel X,vehicle
Crew Van Ford F,vehicle
Toyota Hilux truck,vehicle
Pickup Nissan Navara Nissan Navara,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Notifier FSP sensor,other
Grule combustion Toyota FG,vehicle
dwarf stove put collages,other
Company Pickup Leased Ford Ford F Raptor X,vehicle
motion sensor,other
L Truck CS X Chevrolet Luv D Max C D Diesel,vehicle
DSC alarm panel,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Grula Toyota FG.,vehicle
Chevrolet Tahoe.,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Toyota Fgzn Mountacker,vehicle
Truck White and Orange Ford,vehicle
STRYKER SV ELECTRIC BED,other
Chevrolet D Truck Max Chevrolet D Max,vehicle
Caminhão Comboio Lubifier Cargo Cargo Cargo,vehicle
Truck Chevrolet New Dmax CC TD WD,vehicle
Chevrolet D Truck Max Chevrolet D Max,vehicle
Air conditioning Carrier NQV,other
CPU Intel Core Duo E Ghz GB of GB Ram GB Grav CD DVD,other
fan,other
Hot water primary pump,other
solar panel,other
Company Pickup Leased Ford Ford F XL CC X,vehicle
Toyota FD fork crane,vehicle
Toyota FD. forklift,vehicle
Truck Nissan Terrano Pick Up,vehicle
Optiplex Dell computer,other
Toyota Hilux DSL x Toyota Hil CTAP truck,vehicle
Crew Van Ford F,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Passenger car Fiat Salon Fiat Argentina Salon,vehicle
Samsung PC.,other
CPU Intel Ghz GB DDR HD GB Keyboard Mouse Kit Mulithimidia,other
CPU Desktop Intel Core I Ghz GB Ram DDR HD TB SSD Connects USB HDMI Bluetooth,other
Van Chevrolet Express Passenger Van,vehicle
Nissan vehicular unit,vehicle
CS Chevrolet C Chassis Cab Silverado to Std Chevrolet,vehicle
Hino Motors Rabon Hino,vehicle
Company Pickup Leased Ford Ford F XL,vehicle
Jun Gigabyte GA GM USBL AMD Phenom II X,other
Motorcycle Electric Pump Color Orange I H M CJDB,other
Quincy air compressor,other
L truck chevrolet nprl chassis cabin,vehicle
Multiparameter Monitor Model Benevision N Mindray PMLS N,other
Truck Mitsubishi L Katanacrtx,vehicle
Ads Nissan NP.,vehicle
Ford Ford Ranger XLS X Truck,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
PU EU A NISSAN NP,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Toyota FGJ hairl,vehicle
Defibrillator monitor with external pacemaker Nihon Kohden Tec E,other
reel hose w hino bahia graco,vehicle
Monitor Vital Signs Nihon Kohden Pvm K,other
bed room,other
Truck Nissan NP.,vehicle
Infusion pump BD Alaris VP,other
Multiparameter monitor EDAN IM,other
Valve proportional heating TK,other
Company Pickup Ford F x cc,vehicle
PC SCADA Server Server Standby Client SCADA ICCP Server Siemens SIMATICC Rack PC,other
Centrifugal pump N.,other
photoelectric sensor hall shaft climate,other
Ford Ford A,vehicle
CPU Intel Core I Ghz GB of Ram HD GB Grav DVD C Keyboard Mouse E Webcam Brand HP,other
Transceiver Hino.,vehicle
Kia Frontier DC AC Year Kia Frontier DC,vehicle
Ford Ranger XL Ford,vehicle
L Truck CS X Chevrolet Luv D Max C D Diesel,vehicle
Truck Ford F Camionetafordf,vehicle
Truck LXHH VOLKSWAGEN AMAROK,vehicle
Toyota FGJ hairl,vehicle
Toyota FGJ Fork crane,vehicle
Monitor System Modulo Model Model Benevision N Mindray PMLS N,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
A centrifugal pump,other
Toyota Hilux Cabin Truck,vehicle
l truck cd x chevrolet luv d max x d c,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
HP HP ELITEDESK G workforce,other
Water Elevating Water Pump Servida Pedrollo VX,other
Nissan Frontier truck.,vehicle
CPU Intel Core I Ghz GB Ram DDR HD TB Grav DVD Video Plate GeForce USB Front,other
Thermometer work,other
Company Pickup Leased Chevrolet Silverado HD WD,vehicle
Company Pickup Leased Ford Ford F XL WD,vehicle
Turrano Nissan Truck,vehicle
Ads Chevrolet CMV.,vehicle
BFFZ KIA FRONTRIER.,vehicle
Rolled Toyota FGJ.,vehicle
Clinic bed pines,other
Ford F cc x Ford F,vehicle
fan coil a h t carrier fan coil a h,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Metal ceiling fan,other
sevicol ltda kia soul,vehicle
Toyota Hilux Dc Tdi X Truck,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
nissan navara x nissan navara,vehicle
Non-Toyota Automobile Toyota Hilux,vehicle
R Apaseo Nissan NP,vehicle
isuzu nkr year isuzu isuzu,vehicle
Valve Rexroth WRDE V,other
Hino Dino Paoli Impact Pistol,vehicle
Double truck Cabin Volkswagen,vehicle
Company Pickup Leased Chevrolet Silverado HD WD,vehicle
CPU Desktop Intel Core I GHz GB Ram DDR HD GB Grav DVD Front USB Input CC,other
Plastic condensing pump,other
Automobile Chevrolet Chevy Chevrolet,vehicle
Monitor Dell G.,other
ISUZU NPCSK.,vehicle
truck chevrolet nqr r,vehicle
CGS Toyota Tacoma.,vehicle
Toyota Hilux Cabin Truck,vehicle
Body Infrared Thermometer T C a c Medical Use Haier Aet RB,other
Grule combustion Toyota FG,vehicle
Hynraulic Hino Elevator OMCN,vehicle
Pick Up Toyota Hilux X Ani Toyota Hilux,vehicle
Administrative truck Ford F Screw XLT L X,vehicle
Stove Stability LTS Humidity Control HR Temp and C Binder KBF,other
Ford F SC X Ford F,vehicle
Air Conditioning Khöne KFR GW Meeting Room,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
CPU Intel Core I M GHz GB HD GB Grav CD DVD C Keyboard E Mouse,other
l chevrolet npr l chassis cabin,vehicle
Grule combustion Toyota FG,vehicle
Toyota Hilux truck,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
HP Prodesk Computer.,other
Adapted Van PMR to Renault Master,vehicle
PFCF Toyota.,vehicle
Nissan Urvan van and generic load,vehicle
I truck CD x Chevrolet D Max CRDI STD CD X,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
CPU Desktop Intel Core I Ghz GB Ram DDR HD GB SSD C Keyboard E Mouse OPTIPL,other
Camion Chevrolet.,vehicle
Fiorino HJBP FIAT.,vehicle
Monitor Vital Signs Welch Allyn Spot,other
Crew Van Ford F,vehicle
FQZ FIAT PALIO FIRE ECONOMY,vehicle
GMOTORS Tornado Pick Up Std Chevrolet,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Split of BTU Office of Product Support Hino,vehicle
GDS FANGON NISSAN NV,vehicle
PC Lenovo Lenovo ThinkCentre m i,other
CPU Intel Ghz GB DDR HD GB GB GB DVD Keyboard Mouse E Caixas De Som,other
Toyota Hi Lux Truck,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Electric bed and Linet GE,other
Pickup Kia K.,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
pickup truck,vehicle
Company Pickup Leased Ford Ford F X,vehicle
CPU Intel Core I GB HD GB C Grav CD DVD Keyboard Mouse,other
Serpentin unit ventilator T,other
Patient Monitor High Complexity Drager Infinity View XL,other
Company Pickup Leased Ford Ford F XLT DC X,vehicle
Samsung PC.,other
Ford F cc x Ford F,vehicle
computer desk,other
Computer Dell Inc Inspiron,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Chevrolet S X Chevrolet,vehicle
Air conditioning Idapian room tou ha,other
Company Pickup Leased Chevrolet Silverado,vehicle
Ford.,vehicle
Toyota LHM Manual Stepaster,vehicle
Greenheck SBE H Extractor Fan,other
Temperature sensor MINCO SPE,other
DELL LABRITE COMPUTER,other
lg gu mems finixterra month trra,other
CPU Intel Core I GB HD GB C Grav CD DVD Keyboard Mouse,other
Monitor LCD Widescreen Resoluçao Xpixel model LHB brand HP,other
Metal ceiling fan,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Computer Lab Dell Optiplex AIO,other
Hose reel W GL Hino Bahia Graco,vehicle
Stove LTS Analogue to C with drying and sterilization Binder E,other
Ford Truck Cargo E,vehicle
Company Pickup Leased Ford Ford F XLT DC X,vehicle
Crew Van Ford F,vehicle
System Control Air Clutch,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Positive Lobular Pump APV Desserts,other
Dell Optiplex Desktop Computer,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Chevrolet D Max Truck,vehicle
HINO MODEL XZU TC year Hino XZU,vehicle
CB HINO XZU E AT CIT,vehicle
Intel server xeon hw serv,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
analog temperature sensor from A Ma Endress Hauser TMR,other
Nissan Frontier truck.,vehicle
Fresenius amika enteral nutrition pump,other
Conventional thermal smoke sensor,other
valve,other
PEUGEOT PARTNER HDI truck,vehicle
Toyota Hilux truck,vehicle
ICG Computer,other
Multi-frame monitor General Electric B,other
Ford F cc x Ford F,vehicle
Bearing VH Nissan Frontier,vehicle
Chevrolet D Max X Year Chevrolet Dmax,vehicle
R sensor pt danwind,other
Furgon Fiat one charge,vehicle
Crew Van Ford F,vehicle
PC HP Bkyjab.,other
Company Pickup Ford F x SC,vehicle
Infusion pump Mindray Benefusion VP,other
Ford F cc x Ford F,vehicle
PERISTALICAL HIGH PERFORMANCE CAP PUMP OF MODULAR SPEALTEE ADJUSTVEL V MODEL MASTERFL,other
Company Pickup Leased Ford Ford F XLT DC X,vehicle
a c type split cooled by air BTU R,other
Spirometer Based on PC C Performing Cardio Perfect Welchallyn Spiro S,other
Truck Maxus T PJJB MAXUS T X GL,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Multiparameter Monitor Low Complexity ECG Pani SP and T Nihon Kohden PVM,other
CPU Desktop Intel Core I GHz GB Ram DDR HD GB Grav DVD Front USB Input CC,other
Company Pickup Leased Ford Ford F X,vehicle
Pentax refrigeration water pump,other
computer desk,other
crew van leased chevrolet e van,vehicle
Nissan Lava Nissan Forklift,vehicle
CPU Desktop Intel Core I GHz GB of Ram DDR HD GB Dell Optiplex,other
Ford F cc x Ford F,vehicle
Computer Digitalife.,other
Crew Van Ford F,vehicle
Movil Chevrolet Dmax.,vehicle
CPU Desktop Intel Core I GHz GB Ram DDR HD GB COM Strack DVD RW Keyboard E Mouse,other
CPU Intel Core I Ghz GB of Ram HD GB Grav DVD C Keyboard Mouse E Webcam Brand HP,other
Combusting crane Toyota FGJ,vehicle
c FIAT FFF.,vehicle
NISSAN NP DC LE WD D AUT,vehicle
CPU Intel Core I GB HD GB C Grav CD DVD Keyboard Mouse,other
CPU Desktop Intel Core I Ghz GB Ram DDR HD GB SSD C Keyboard E Mouse OPTIPL,other
Guano N Gresco TX Bomb,other
CPU Desktop Intel Core I GHz GB Ram DDR HD GB Grav DVD Front USB Input CC,other
Fuel Forklift Toyota Toyota FBE ALF,vehicle
Truck Nissan Navara is MT,vehicle
Suitel computer,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
CPU Intel Ghz GB DDR HD GB,other
PC Desktop Dell Dell I MB GB Dell I MB GB,other
truck Ford F XL Reg,vehicle
digital thermometer to click on c a f imported st B,other
Vital Sign Monitor Nihon Kohden Pvm K,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Fan Heating Extruder Line Fasco D,other
Nacleo Nissan TV Truck,vehicle
Nissan Frontier truck.,vehicle
CPU Intel Core Duo E Ghz GB of GB Ram GB Grav CD DVD,other
Chevrolet D Truck Max Chevrolet D Max,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
T Pick Up Isuzu,vehicle
Multiparameter Monitor Model Umec Mindray PMLS UMET,other
Company Pickup Leased Ford Ford F XL CC X,vehicle
Computer Desktop Lenovo MS,other
Air conditioning Blueline as AEW,other
Recueto Recueto CV IP V WEG,other
Truck Hyundai Porter Crdi M T GL DC AB,vehicle
Chevrolet Silverado SZF Comaut Chevrolet Silverado,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Truck Truck Sapgj.,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
PC Mallrdws Hewlett Packard HP Compaq Pro SFF PC,other
Agitator Balance for Blood Bank C Weight Sensor and Volume Hemotek Delcon Htek DB,other
Jeep Jeep truck,vehicle
Truck Alexandre Toyota Corolla Xei,vehicle
Volkswagen Service Truck Saveiro Cabin Simple Power,vehicle
Chevrolet Dmax truck,vehicle
Vehicle Ssangyong New Actyon Sport,vehicle
Company SUV Ford Explorer Limited,vehicle
Grula Toyota FG.,vehicle
Defibrillator monitor with external pacemaker TEC E Nihon Kohden Tec E,other
Water pump Ihm Ihm to HP,other
HP Compaq DC Desktop Computer,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Diaphragm Valve Modulator Spirax Sarco F PN,other
Company Pickup Ford F x cc,vehicle
Amazon BenQ H Legla TBE HM CM LED Monitor,other
Air conditioning wall splits Anwo Gese int,other
L Jeep Vitara Chevrolet Vitara P STD T M IN,vehicle
Nissan Navara truck.,vehicle
Infusion pump BD Alaris GP,other
Company Pickup Leased Ford Ford F XL X,vehicle
Split PC tronic,other
Company Pickup Leased Ford Ford F XLT DC X,vehicle
Toyota FGJ hairl,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Dell computer,other
Washing Filter Valves Drain Input Water Air Filter Lurgi,other
Fork Gas FG Toyota FG,vehicle
Pickup Ford F.,vehicle
Lubricant dispensing gun H ATF Hino Bahia Graco,vehicle
Toyota N FGK Fork crane,vehicle
CPU Intel Core I GHz HD TB Fonte W Cabinet ATX BAIAS USB Entrance E SOM Front CR,other
Crew Van Ford F,vehicle
GCJ Furgon Chevrolet Chevrolet N,vehicle
Nissan Navara truck.,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Páregadeira B Fiat Allis B,vehicle
Chevrolet D Max II Truck,vehicle
PFCF Toyota.,vehicle
Company Pickup Ford F cc,vehicle
Pick Up Chevrolet Chevrolet Silverado Chevrolet,vehicle
Hino Dino Paoli DP Impact Pistol,vehicle
CPU Intel Core I Ghz GB Ram HD GB Grav DVD CD COM Keyboard E Mouse,other
Double Cab Nissan Nissan NP Double Cabin,vehicle
Truck Van Kia.,vehicle
Mercedes Management Truck MB X,vehicle
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Company Pickup Leased Ford Ford F XLT DC X,vehicle
truck j ssangyong new actyon sport,vehicle
CPU Desktop Intel Core I Ghz GB Ram DDR HD GB SSD C Keyboard E Mouse OPTIPL,other
Electromyograph Monitor PC LG MH,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
Truck Training Chevrolet D Max THWD,vehicle
Fan Coil LAB PIAT N,other
Wire pump type IL Number Grande Wilo,other
smoke sensor,other
Ssangyong New Actyon Sport Truck,vehicle
Mini computer,other
Electric Clinic Centuris C Bed Centralized Brake with IEC Hill Rom PC,other
System Cut Valve Cut Vaea ProInval,other
Computer Dell Optiplex Generica,other
fan coil a rhoss yardy ev,other
Reggio centrifugal pump,other
Monitor RADIANCE G W O FIBER NDS Surgical SC WU,other
Intelligent photooelectric smoke sensor,other
pc server SCADA Siemens SIMATICC Rack PC,other
